team_id,team_name,league,year,season,matches,wins,draws,losses,scored,conceded,xG,xGA,npxG,npxGA,deep,deep_allowed,pts,xpts,ppda_coef,oppda_coef,npxGD,xG_diff,xGA_diff,xpts_diff,position,scrape_timestamp
78,Crystal Palace,EPL,2017,2017/18,38,11,11,16,45,55,56.749704,53.53526900000001,49.138176,52.012933,247,269,44,58.03449999999998,11.692493946731236,7.712719298245614,-2.8747570000000024,11.749704,-1.4647309999999931,14.03449999999998,11,2025-09-01T17:43:15.144962
86,Newcastle United,EPL,2017,2017/18,38,12,8,18,39,47,44.62560799999999,52.472364000000006,43.86443799999999,47.754042000000005,171,287,44,46.23800000000002,13.377450980392156,8.468339307048984,-3.8896040000000127,5.625607999999993,5.472364000000006,2.238000000000021,12,2025-09-01T17:43:15.144962
81,West Ham,EPL,2017,2017/18,38,10,12,16,48,68,36.80133,58.36886899999997,33.75665299999999,53.70596199999999,173,308,42,39.2592,12.387351778656129,8.152078774617069,-19.949309,-11.19867,-9.631131000000032,-2.7408,13,2025-09-01T17:43:15.144962
90,Watford,EPL,2017,2017/18,38,11,8,19,44,64,45.847429,53.981191,41.129107,49.414176,232,237,41,46.6939,10.34192037470726,9.934755332496865,-8.285069,1.8474289999999984,-10.018809000000005,5.693899999999999,14,2025-09-01T17:43:15.144962
220,Brighton,EPL,2017,2017/18,38,9,13,16,34,54,37.2144165,53.083801,31.8862345,50.80029899999998,159,291,40,40.84720000000001,15.56842105263158,11.228490832157968,-18.91406449999998,3.2144164999999987,-0.916199000000006,0.847200000000008,15,2025-09-01T17:43:15.144962
219,Huddersfield,EPL,2017,2017/18,38,9,10,19,28,58,32.1338432,53.216161,30.611543200000003,48.502149,125,251,37,36.8432,12.21775147928994,9.98664886515354,-17.8906058,4.133843200000001,-4.783839,-0.1567999999999969,16,2025-09-01T17:43:15.144962
74,Southampton,EPL,2017,2017/18,38,7,15,16,37,56,41.88014700000001,46.555427,39.596638000000006,45.03309099999999,225,277,36,48.71569999999999,9.551266586248492,11.445569620253163,-5.436452999999979,4.880147000000008,-9.444573000000004,12.715699999999991,17,2025-09-01T17:43:15.144962
84,Swansea,EPL,2017,2017/18,38,8,9,21,28,56,29.7130847,61.83360399999999,28.9519147,57.124501,148,301,33,32.307100000000005,14.64690026954178,10.91044776119403,-28.172586300000003,1.7130846999999996,5.833603999999987,-0.6928999999999945,18,2025-09-01T17:43:15.144962
85,Stoke,EPL,2017,2017/18,38,7,12,19,35,68,36.754259,65.54098400000001,34.47075399999999,61.735176,189,315,33,36.1678,13.813245033112583,8.110103626943005,-27.26442200000001,1.7542589999999976,-2.459015999999991,3.1678,19,2025-09-01T17:43:15.144962
76,West Bromwich Albion,EPL,2017,2017/18,38,6,13,19,31,56,35.184401,48.993914,34.42323,48.232744,140,263,31,42.9637,13.33080808080808,8.301488833746898,-13.809514,4.184401000000001,-7.006086000000003,11.963700000000005,20,2025-09-01T17:43:15.144962
88,Manchester City,EPL,2018,2018/19,38,32,2,4,95,23,93.720559,25.7326041,90.67588,22.687925100000005,582,135,98,90.6406,8.435960591133005,26.308687615526804,67.9879549,-1.2794409999999914,2.7326041,-7.359400000000008,1,2025-09-01T17:43:15.144962
87,Liverpool,EPL,2018,2018/19,38,30,7,1,89,22,79.45754000000001,29.145105000000004,74.12936,28.38393600000001,431,152,97,83.45409999999998,9.99125,19.150916784203105,45.745424,-9.542459999999991,7.1451050000000045,-13.545900000000016,2,2025-09-01T17:43:15.144962
80,Chelsea,EPL,2018,2018/19,38,21,9,8,63,39,63.968004,38.107687000000006,60.162158,36.447257,376,188,72,71.451,9.785977859778598,14.842105263157896,23.714901,0.9680040000000004,-0.8923129999999944,-0.5490000000000066,3,2025-09-01T17:43:15.144962
82,Tottenham,EPL,2018,2018/19,38,23,2,13,67,39,61.746657000000006,49.146068000000014,58.70202,45.34022,270,202,71,61.43999999999999,9.402010050251256,14.448642266824084,13.361799999999995,-5.253342999999994,10.146068000000014,-9.56000000000001,4,2025-09-01T17:43:15.144962
83,Arsenal,EPL,2018,2018/19,38,21,7,10,73,51,64.79537200000001,57.2974875,60.98952099999999,51.9693395,400,253,70,58.9713,9.467821782178218,12.790821771611526,9.020181499999993,-8.204627999999985,6.297487500000003,-11.0287,5,2025-09-01T17:43:15.144962
89,Manchester United,EPL,2018,2018/19,38,19,9,10,65,54,68.61749799999998,52.30019000000002,59.37586199999999,47.733182000000006,313,268,66,61.85960000000002,10.485237483953789,13.3690036900369,11.642679999999984,3.617497999999984,-1.699809999999978,-4.140399999999978,6,2025-09-01T17:43:15.144962
229,Wolverhampton Wanderers,EPL,2018,2018/19,38,16,9,13,47,46,53.05869160000001,42.691294,50.014015600000015,39.646622,184,220,57,59.9145,13.662404092071611,11.723076923076922,10.367393600000014,6.05869160000001,-3.308706000000001,2.9144999999999968,7,2025-09-01T17:43:15.144962
72,Everton,EPL,2018,2018/19,38,15,9,14,54,46,53.86613399999999,49.30978990000001,49.92234399999998,45.396306900000006,211,210,54,55.5378,9.809090909090909,10.082758620689654,4.526037099999975,-0.1338660000000118,3.3097899000000126,1.5378000000000045,8,2025-09-01T17:43:15.144962
75,Leicester,EPL,2018,2018/19,38,15,7,16,51,48,52.11415300000001,44.642585,46.78597900000001,40.836749,205,253,52,56.23779999999999,11.27061855670103,10.56878612716763,5.949230000000014,1.1141530000000088,-3.357415000000003,4.237799999999993,9,2025-09-01T17:43:15.144962
81,West Ham,EPL,2018,2018/19,38,15,7,16,52,55,47.96052790000002,65.66202299999999,44.15483690000002,61.856183,261,293,52,43.7194,12.2,9.794813979706875,-17.701346099999974,-4.039472099999976,10.66202299999999,-8.2806,10,2025-09-01T17:43:15.144962
90,Watford,EPL,2018,2018/19,38,14,8,16,52,59,51.73354600000001,63.291170999999984,50.97237600000002,59.485323,275,264,50,46.00149999999999,11.359756097560975,9.998760842627014,-8.512946999999976,-0.2664539999999888,4.291170999999984,-3.998500000000007,11,2025-09-01T17:43:15.144962
78,Crystal Palace,EPL,2018,2018/19,38,14,7,17,51,53,50.642166,52.804285,42.269351,48.998432,256,261,49,51.92549999999999,14.155462184873947,8.78298800436205,-6.729080999999994,-0.357834000000004,-0.1957149999999998,2.9254999999999924,12,2025-09-01T17:43:15.144962
73,Bournemouth,EPL,2018,2018/19,38,13,6,19,56,70,58.812899,62.423162,51.962379,58.61741299999999,280,313,45,51.4947,15.335423197492164,10.30414201183432,-6.6550339999999935,2.8128990000000016,-7.576838000000002,6.494700000000002,13,2025-09-01T17:43:15.144962
86,Newcastle United,EPL,2018,2018/19,38,12,9,17,42,48,39.9106505,57.545492,37.6271415,52.978485000000006,178,305,45,39.2231,13.985436893203884,9.404341926729986,-15.351343500000006,-2.0893495000000044,9.545492000000005,-5.776899999999998,14,2025-09-01T17:43:15.144962
92,Burnley,EPL,2018,2018/19,38,11,7,20,45,68,44.7412159,66.12206499999999,43.2189159,63.83859499999999,193,315,40,41.9982,13.584093872229465,10.156199677938808,-20.619679099999992,-0.2587840999999997,-1.877935000000008,1.998200000000004,15,2025-09-01T17:43:15.144962
74,Southampton,EPL,2018,2018/19,38,9,12,17,45,65,49.671325,59.27171400000001,45.86548,56.98821400000002,206,300,39,45.10750000000001,11.126077586206897,10.094202898550725,-11.122734000000024,4.671325000000003,-5.72828599999999,6.107500000000009,16,2025-09-01T17:43:15.144962
220,Brighton,EPL,2018,2018/19,38,9,9,20,35,60,37.027868,62.462145,32.46084400000001,54.850534,153,321,36,36.186,13.629770992366412,10.15086782376502,-22.389689999999987,2.027867999999998,2.462145,0.1859999999999999,17,2025-09-01T17:43:15.144962
227,Cardiff,EPL,2018,2018/19,38,10,4,24,34,69,41.7697266,66.503167,38.7250676,61.174976,143,357,34,37.44920000000001,14.644823066841417,5.650145772594752,-22.449908400000005,7.7697265999999985,-2.496832999999995,3.449200000000012,18,2025-09-01T17:43:15.144962
228,Fulham,EPL,2018,2018/19,38,7,5,26,34,81,42.621864,73.58661000000001,40.338362,68.25856000000002,171,335,26,33.6044,13.754054054054054,10.97872340425532,-27.92019800000002,8.621863999999995,-7.413389999999993,7.604399999999998,19,2025-09-01T17:43:15.144962
219,Huddersfield,EPL,2018,2018/19,38,3,7,28,22,76,29.002263000000003,67.194016,28.241098,61.10473900000001,133,276,16,29.610599999999994,10.92755214050494,10.675392670157068,-32.86364100000001,7.002263000000003,-8.805983999999995,13.610599999999994,20,2025-09-01T17:43:15.144962
87,Liverpool,EPL,2019,2019/20,38,32,3,3,85,33,75.19336999999999,39.5728982,71.38752000000001,38.8117282,429,145,99,74.27839999999999,8.012931034482758,21.331179321486267,32.57579180000001,-9.806630000000013,6.572898199999997,-24.72160000000001,1,2025-09-01T17:43:15.144962
88,Manchester City,EPL,2019,2019/20,38,26,3,9,102,35,102.20523300000004,36.99762900000001,93.533026,34.71412300000001,547,135,81,86.75639999999997,8.48536036036036,23.765676567656765,58.81890299999999,0.2052330000000353,1.9976290000000103,5.756399999999971,2,2025-09-01T17:43:15.144962
80,Chelsea,EPL,2019,2019/20,38,20,6,12,69,54,76.227787,41.0882999,70.89959900000001,39.5659679,326,169,66,73.4872,9.006500541711809,14.658643326039387,31.333631100000005,7.227787000000006,-12.911700099999996,7.487200000000001,3,2025-09-01T17:43:15.144962
89,Manchester United,EPL,2019,2019/20,38,18,12,8,66,36,66.186663,38.05916400000001,55.53038399999999,35.77565900000001,290,178,66,70.99169999999998,9.63905325443787,11.102833158447009,19.75472499999998,0.1866629999999958,2.0591640000000098,4.99169999999998,4,2025-09-01T17:43:15.144962
75,Leicester,EPL,2019,2019/20,38,18,8,12,67,41,61.0171647,47.894043,55.6739347,40.282434,293,203,62,61.1553,7.948717948717949,12.747416762342135,15.391500700000002,-5.982835300000005,6.894042999999996,-0.8447000000000031,5,2025-09-01T17:43:15.144962
82,Tottenham,EPL,2019,2019/20,38,16,11,11,61,47,49.021303,54.12711099999999,45.83264,48.798972,224,264,59,49.264600000000016,10.935637663885576,10.110019646365425,-2.9663320000000013,-11.978697000000004,7.127110999999992,-9.735399999999984,6,2025-09-01T17:43:15.144962
229,Wolverhampton Wanderers,EPL,2019,2019/20,38,15,14,9,51,40,54.223981,37.38927390000001,51.179312,34.9610539,172,193,59,63.82129999999997,13.387516254876465,10.288079470198676,16.218258099999993,3.223981000000002,-2.6107260999999866,4.821299999999972,7,2025-09-01T17:43:15.144962
83,Arsenal,EPL,2019,2019/20,38,14,14,10,56,48,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001,265,253,56,50.14710000000001,11.017241379310343,11.446185997910137,-2.468798000000014,-5.177782000000008,9.252266000000011,-5.852899999999991,8,2025-09-01T17:43:15.144962
92,Burnley,EPL,2019,2019/20,38,15,9,14,43,50,49.3468938,53.839223,47.06338279999999,50.01831,145,263,54,49.5405,11.890377588306944,9.34841628959276,-2.9549272000000077,6.346893800000004,3.839222999999997,-4.459499999999999,9,2025-09-01T17:43:15.144962
238,Sheffield United,EPL,2019,2019/20,38,14,12,12,39,39,45.81162100000001,52.04245699999999,45.050451,49.75894499999998,198,231,54,49.3411,13.708089097303636,11.346026490066226,-4.70849399999998,6.8116210000000095,13.042456999999985,-4.658900000000003,10,2025-09-01T17:43:15.144962
74,Southampton,EPL,2019,2019/20,38,15,7,16,51,60,56.496626000000006,56.592573,52.535483000000006,53.547914000000006,230,249,52,56.8654,8.260696517412935,9.966101694915254,-1.0124309999999994,5.496626000000006,-3.4074269999999984,4.865400000000001,11,2025-09-01T17:43:15.144962
72,Everton,EPL,2019,2019/20,38,13,10,15,44,56,53.710143,49.211622000000006,52.948976,46.167031,203,215,49,55.7761,10.169934640522875,10.381688466111772,6.781945,9.710143000000002,-6.7883779999999945,6.7761,12,2025-09-01T17:43:15.144962
86,Newcastle United,EPL,2019,2019/20,38,11,11,16,38,58,36.491737,67.02935099999999,35.73056699999999,65.50701099999999,132,344,44,31.917299999999987,19.00162601626016,7.551130247578041,-29.776444,-1.5082629999999997,9.029350999999991,-12.082700000000012,13,2025-09-01T17:43:15.144962
78,Crystal Palace,EPL,2019,2019/20,38,11,10,17,31,50,34.447955500000006,57.392237,32.1644455,56.631067,225,281,43,38.263000000000005,12.997395833333334,7.9888097660223805,-24.4666215,3.447955500000006,7.392236999999994,-4.736999999999995,14,2025-09-01T17:43:15.144962
