team_id,team_name,understat_league,year,understat_season,matches,wins,draws,losses,scored,conceded,xG,xGA,npxG,npxGA,deep,deep_allowed,pts,xpts,ppda_coef,oppda_coef,npxGD,xG_diff,xGA_diff,xpts_diff,position,scrape_timestamp,understat_id,understat_name,transfermarkt_id,transfermarkt_club,transfermarkt_season,transfermarkt_league,transfermarkt_joined_club,total_spent,players_bought,loans,funds_received,net_spend,avg_age,age_std,young_u21_pct,veteran_o30_pct,avg_height,squad_size,manager_count_season,primary_manager_tenure,manager_change_flag,revenue,wage_bill,gd,xGD,npxGD_calc,goals_minus_xG,goals_conceded_minus_xGA,gd_minus_xGD,pts_minus_xpts,deep_diff,deep_ratio,big_six,qualified_for_europe,top_half,mid_table_band,at_risk_position,relegated,net_spend_per_point,total_spent_per_point,net_spend_per_xpt,total_spent_per_xpt,points_rank,xpts_rank,gd_rank,xGD_rank,npxGD_rank,xGA_rank,npxGA_rank,total_spent_rank,net_spend_rank,funds_received_rank,avg_age_rank,squad_size_rank,net_spend_efficiency_npxGD,total_spend_efficiency_npxGD,net_spend_efficiency_position,young_plus_peak_balance,age_risk_flag,multiple_managers,wage_to_revenue,net_spend_to_revenue,total_spent_to_revenue,wage_per_point,revenue_per_point,revenue_rank,wage_rank,wage_efficiency_npxGD,revenue_efficiency_npxGD,wage_efficiency_position,next_position,next_pts,next_npxGD,survived_next_season,top_15_next_season,mid_table_next_season,position_t_plus_2,survived_next_2_seasons,top_15_next_2_seasons
71,Aston Villa,EPL,2020,2020/21,38,16,7,15,55,46,56.715489000000005,53.25255619999999,52.14847200000001,48.68559260000001,274,312,55,54.06,10.842171717171718,9.261349693251534,3.4628794000000056,1.7154890000000051,7.252556199999987,-0.9399999999999976,11,2025-09-01T17:43:15.144962,71,Aston Villa,405,Aston Villa,2020,Premier League,Aston Villa,101350000.0,6,1,2770000.0,98580000.0,25.15414571974793,4.063485370711814,0.1379310344827586,0.1034482758620689,183.8275862068965,29,1,1,0,184.0,138.0,9,3.4629328000000186,3.4628794000000056,-1.7154890000000051,-7.252556199999987,5.537067199999981,0.9399999999999977,-38,0.8782051282051282,0,0,0,1,0,0,1792363.6363636365,1842727.2727272727,1823529.4117647058,1874768.7754347022,11.0,9.0,9.0,10.0,10.0,12.0,12.0,5.0,4.0,15.0,10.0,18.0,-6.0,-5.0,-7.0,0.034482758620689696,0,0,0.75,535760.8695652174,550815.2173913043,2.5090909090909093,3.3454545454545452,11.0,10.0,0.0,1.0,-1.0,14.0,45.0,-7.571921000000024,1,1,1,7.0,1,1
71,Aston Villa,EPL,2021,2021/22,38,13,6,19,52,54,43.12954299999999,53.09572500000001,40.84603499999999,48.41795600000002,258,258,45,46.20119999999999,12.91469816272966,8.930365296803654,-7.571921000000024,-8.870457000000009,-0.9042749999999912,1.201199999999993,14,2025-09-01T17:43:15.144962,71,Aston Villa,405,Aston Villa,2021,Premier League,Aston Villa,129800000.0,9,3,127000000.0,2800000.0,24.203001619338576,4.658129821116669,0.3170731707317073,0.073170731707317,182.78048780487805,41,2,0,1,178.0,137.0,-2,-9.966182000000018,-7.5719210000000245,8.870457000000009,0.9042749999999913,7.966182000000018,-1.201199999999993,0,1.0,0,0,0,1,0,0,62222.22222222222,2884444.4444444445,60604.48646355507,2809450.8367748028,14.0,11.0,10.0,11.0,11.0,9.0,9.0,5.0,17.0,2.0,6.0,1.0,6.0,-6.0,3.0,0.24390243902439032,0,1,0.7696629213483146,15730.337078651686,729213.4831460674,3.0444444444444443,3.9555555555555557,12.0,10.0,-1.0,1.0,-4.0,7.0,61.0,-2.294278999999996,1,1,0,4.0,1,1
71,Aston Villa,EPL,2022,2022/23,38,18,7,13,51,46,49.995345,53.95553699999999,46.950666,49.244945,258,237,61,54.3668,11.78388746803069,9.564430244941429,-2.294278999999996,-1.0046549999999996,7.955536999999992,-6.633200000000002,7,2025-09-01T17:43:15.144962,71,Aston Villa,405,Aston Villa,2022,Premier League,Aston Villa,113000000.0,9,2,54000000.0,59000000.0,24.59461796174213,5.114893395760466,0.3421052631578947,0.1052631578947368,177.8684210526316,38,3,0,1,218.0,194.0,5,-3.960191999999992,-2.294279000000003,1.0046549999999996,-7.9555369999999925,8.960191999999992,6.633200000000002,21,1.0886075949367089,0,1,1,0,0,0,967213.1147540984,1852459.0163934426,1085221.1275999323,2078474.363030379,7.0,9.0,9.0,10.0,9.0,9.0,8.0,13.0,12.0,9.0,8.0,7.0,3.0,4.0,5.0,0.2368421052631579,0,1,0.8899082568807339,270642.2018348624,518348.623853211,3.180327868852459,3.5737704918032787,9.0,8.0,-1.0,0.0,1.0,4.0,68.0,0.9455614999999752,1,1,0,5.0,1,1
71,Aston Villa,EPL,2023,2023/24,38,20,8,10,76,61,67.42259349999999,65.07581200000001,64.37791349999999,63.432352000000016,344,268,68,55.42860000000002,13.683284457478006,10.307307307307306,0.9455614999999752,-8.57740650000001,4.075812000000013,-12.571399999999985,4,2025-09-01T17:43:15.144962,71,Aston Villa,405,Aston Villa,2023,Premier League,Aston Villa,111500000.0,8,2,33158000.0,78342000.0,24.402604468312884,4.59874837487995,0.3076923076923077,0.1794871794871795,174.0,39,1,0,0,276.0,252.0,15,2.3467814999999774,0.9455614999999753,8.57740650000001,-4.075812000000013,12.653218500000023,12.571399999999983,76,1.2835820895522387,0,1,1,0,0,0,1152088.2352941176,1639705.8823529412,1413385.8693887268,2011596.9012387102,4.0,7.0,5.0,8.0,10.0,11.0,14.0,11.0,10.0,14.0,10.0,5.0,0.0,1.0,6.0,0.12820512820512822,0,0,0.9130434782608695,283847.82608695654,403985.50724637683,3.7058823529411766,4.0588235294117645,8.0,6.0,-4.0,-2.0,2.0,5.0,66.0,8.996203000000008,1,1,0,,0,0
71,Aston Villa,EPL,2024,2024/25,38,19,9,10,58,51,66.38524600000002,54.99810299999999,61.710806000000005,52.714603,285,248,66,61.5269,12.38881118881119,9.955723542116631,8.996203000000008,8.385246000000024,3.998102999999993,-4.473100000000002,5,2025-09-01T17:43:15.144962,71,Aston Villa,405,Aston Villa,2024,Premier League,Aston Villa,214200000.0,13,3,257170000.0,-42970000.0,25.21383419897733,4.557876946958046,0.2352941176470588,0.1764705882352941,179.2941176470588,34,1,1,0,378.0,273.0,7,11.38714300000003,8.996203000000008,-8.385246000000024,-3.9981029999999933,-4.38714300000003,4.473100000000002,37,1.1491935483870968,0,1,1,0,0,0,-651060.6060606061,3245454.5454545454,-698393.7107184012,3481404.068789424,5.0,7.0,9.0,7.0,7.0,9.0,10.0,5.0,20.0,1.0,13.0,14.0,13.0,-2.0,15.0,0.05882352941176469,0,0,0.7222222222222222,-113677.24867724867,566666.6666666666,4.136363636363637,5.7272727272727275,7.0,6.0,-1.0,0.0,1.0,,,,0,0,0,,0,0
73,Bournemouth,EPL,2016,2016/17,38,12,10,16,55,67,50.01613400000001,62.992387,42.4044348,59.18653199999999,244,321,46,43.174200000000006,10.678391959798995,9.093555093555093,-16.78209719999998,-4.983865999999992,-4.007613000000006,-2.825799999999994,8,2025-09-01T17:43:15.144962,73,Bournemouth,989,AFC Bournemouth,2016,Premier League,AFC Bournemouth,40690000.0,9,3,23690000.0,17000000.0,24.98157020812736,4.392762805505943,0.1851851851851851,0.1111111111111111,182.2962962962963,27,1,3,0,139.0,71.5,-12,-12.976252999999993,-16.782097199999995,4.983865999999992,4.007612999999999,0.9762529999999927,2.825799999999994,-77,0.7601246105919003,0,0,1,1,0,0,369565.2173913043,884565.2173913043,393753.67696448334,942461.0068049899,8.0,14.0,10.0,14.0,15.0,17.0,18.0,18.0,14.0,16.0,5.0,16.0,-1.0,3.0,6.0,0.07407407407407399,0,0,0.5143884892086331,122302.1582733813,292733.81294964027,1.5543478260869565,3.0217391304347827,12.0,17.0,2.0,-3.0,9.0,10.0,44.0,-24.94067100000001,1,1,1,13.0,1,1
73,Bournemouth,EPL,2017,2017/18,38,11,11,16,45,61,39.99186,64.93248999999999,37.708349,62.64902000000001,245,339,44,37.6404,14.025835866261398,8.963480128893663,-24.94067100000001,-5.008139999999997,3.932489999999987,-6.3596,10,2025-09-01T17:43:15.144962,73,Bournemouth,989,AFC Bournemouth,2017,Premier League,AFC Bournemouth,34300000.0,4,0,0.0,34300000.0,25.33081451060917,4.927738907480988,0.2,0.2,180.8,25,1,4,0,140.0,102.0,-16,-24.940629999999985,-24.94067100000001,5.008139999999997,-3.932489999999987,8.940629999999985,6.3596,-94,0.7227138643067846,0,0,1,1,0,0,779545.4545454546,779545.4545454546,911254.9282154281,911254.9282154281,10.0,17.0,12.0,18.0,18.0,19.0,20.0,20.0,10.0,20.0,6.0,19.0,-8.0,2.0,0.0,0.0,1,0,0.7285714285714285,245000.0,245000.0,2.3181818181818183,3.1818181818181817,13.0,13.0,-5.0,-5.0,3.0,13.0,45.0,-6.6550339999999935,1,1,1,18.0,1,0
73,Bournemouth,EPL,2018,2018/19,38,13,6,19,56,70,58.812899,62.423162,51.962379,58.61741299999999,280,313,45,51.4947,15.335423197492164,10.30414201183432,-6.6550339999999935,2.8128990000000016,-7.576838000000002,6.494700000000002,13,2025-09-01T17:43:15.144962,73,Bournemouth,989,AFC Bournemouth,2018,Premier League,AFC Bournemouth,91600000.0,7,2,20200000.0,71400000.0,25.357218721234865,5.105466037065241,0.2068965517241379,0.1724137931034483,181.3448275862069,29,1,5,0,139.0,111.0,-14,-3.6102629999999962,-6.6550339999999935,-2.8128990000000016,7.576838000000002,-10.389737000000004,-6.494700000000002,-33,0.8945686900958466,0,0,0,1,0,0,1586666.6666666667,2035555.5555555555,1386550.4605328315,1778823.8401233524,13.0,11.0,14.0,11.0,10.0,13.0,14.0,8.0,7.0,11.0,5.0,6.0,-3.0,-2.0,-6.0,0.03448275862068961,1,0,0.7985611510791367,513669.06474820146,658992.8057553957,2.466666666666667,3.088888888888889,16.0,12.0,2.0,6.0,-1.0,18.0,34.0,-17.10087809999998,1,0,0,15.0,1,0
73,Bournemouth,EPL,2019,2019/20,38,9,7,22,40,65,44.6710449,63.29434499999999,41.6264589,58.727336999999984,210,326,34,39.1979,13.378205128205128,9.148456057007126,-17.10087809999998,4.671044899999998,-1.7056550000000072,5.197900000000004,18,2025-09-01T17:43:15.144962,73,Bournemouth,989,AFC Bournemouth,2019,Premier League,AFC Bournemouth,54910000.0,6,2,34625000.0,20285000.0,24.8415240702715,4.839788121289852,0.1666666666666666,0.1,182.2333333333333,30,1,6,0,102.0,108.0,-25,-18.623300099999994,-17.10087809999998,-4.671044899999998,1.7056550000000072,-6.3766999000000055,-5.197899999999997,-116,0.6441717791411042,0,0,0,0,1,1,596617.6470588235,1615000.0,517502.2131287646,1400840.3511412602,18.0,15.0,17.0,15.0,15.0,16.0,15.0,15.0,14.0,12.0,6.0,11.0,-1.0,0.0,-4.0,0.0666666666666666,0,0,1.0588235294117647,198872.54901960783,538333.3333333334,3.176470588235294,3.0,20.0,14.0,-1.0,5.0,-4.0,15.0,39.0,-22.189944,1,1,1,12.0,1,1
73,Bournemouth,EPL,2022,2022/23,38,11,6,21,37,71,40.083965000000006,67.60209400000001,40.083965000000006,62.273909,200,383,39,34.7342,15.777460770328103,8.811764705882354,-22.189944,3.0839650000000063,-3.397905999999992,-4.265799999999999,15,2025-09-01T17:43:15.144962,73,Bournemouth,989,AFC Bournemouth,2022,Premier League,AFC Bournemouth,93400000.0,12,3,0.0,93400000.0,24.510935106417648,4.442110337519648,0.2857142857142857,0.0952380952380952,177.9047619047619,42,2,0,1,141.0,100.0,-34,-27.518129000000002,-22.189943999999997,-3.0839650000000063,3.397905999999992,-6.481870999999998,4.265799999999999,-183,0.5221932114882507,0,0,0,1,0,0,2394871.794871795,2394871.794871795,2688992.405179909,2688992.405179909,15.0,20.0,19.0,18.0,16.0,16.0,17.0,14.0,10.0,20.0,6.0,1.0,-6.0,-2.0,-5.0,0.1904761904761905,0,1,0.7092198581560284,662411.3475177306,662411.3475177306,2.5641025641025643,3.6153846153846154,20.0,19.0,3.0,4.0,4.0,12.0,48.0,1.4517029999999878,1,1,1,9.0,1,1
73,Bournemouth,EPL,2023,2023/24,38,13,9,16,54,67,63.75544599999999,65.50767,61.47194599999999,60.020243,303,379,48,53.47010000000001,9.709325396825395,8.373493975903614,1.4517029999999878,9.755445999999992,-1.4923299999999955,5.470100000000009,12,2025-09-01T17:43:15.144962,73,Bournemouth,989,AFC Bournemouth,2023,Premier League,AFC Bournemouth,129890000.0,10,3,1500000.0,128390000.0,24.762380450265464,4.237813264913164,0.1891891891891892,0.1081081081081081,181.97297297297297,37,1,0,0,170.0,136.0,-13,-1.7522240000000124,1.4517029999999878,-9.755445999999992,1.4923299999999955,-11.247775999999988,-5.470100000000009,-76,0.7994722955145118,0,0,0,1,0,0,2674791.6666666665,2706041.6666666665,2401155.038049302,2429208.099479896,11.0,9.0,14.0,11.0,9.0,12.0,11.0,10.0,5.0,18.0,12.0,10.0,-4.0,1.0,-7.0,0.0810810810810811,0,0,0.8,755235.2941176471,764058.8235294118,2.8333333333333335,3.5416666666666665,16.0,15.0,6.0,7.0,3.0,9.0,56.0,16.343776000000027,1,1,1,,0,0
73,Bournemouth,EPL,2024,2024/25,38,15,11,12,58,46,72.620869,53.99358699999999,67.29268200000001,50.94890599999999,283,327,56,65.0254,8.530938123752495,9.791610284167794,16.343776000000027,14.620869,7.993586999999991,9.025400000000005,9,2025-09-01T17:43:15.144962,73,Bournemouth,989,AFC Bournemouth,2024,Premier League,AFC Bournemouth,134900000.0,11,1,66090000.0,68810000.0,23.94623165259716,4.177466738793602,0.3055555555555556,0.0555555555555555,176.52777777777777,36,1,1,0,182.0,158.0,12,18.627282000000008,16.343776000000027,-14.620868999999999,-7.993586999999991,-6.627282000000008,-9.025400000000005,-44,0.8654434250764526,0,0,1,1,0,0,1228750.0,2408928.5714285714,1058201.87188391,2074573.9357235786,9.0,3.0,6.0,5.0,5.0,7.0,6.0,9.0,8.0,13.0,6.0,9.0,3.0,4.0,-1.0,0.2500000000000001,0,0,0.8681318681318682,378076.92307692306,741208.7912087912,2.8214285714285716,3.25,16.0,14.0,9.0,11.0,5.0,,,,0,0,0,,0,0
244,Brentford,EPL,2021,2021/22,38,13,7,18,48,56,52.889575,49.500452,48.322585,45.694635000000005,232,226,46,55.9965,11.664490861618798,10.200808625336927,2.627949999999992,4.889575000000001,-6.499548000000004,9.996499999999996,13,2025-09-01T17:43:15.144962,244,Brentford,1148,Brentford FC,2021,Premier League,Brentford FC,38200000.0,8,2,1000000.0,37200000.0,24.00965852916572,3.7647952547543446,0.2222222222222222,0.0833333333333333,183.38888888888889,36,1,2,0,141.0,59.7,-8,3.389122999999998,2.6279499999999913,-4.889575000000001,6.499547999999997,-11.389122999999998,-9.996499999999997,6,1.0265486725663717,0,0,0,1,0,0,808695.6521739131,830434.7826086957,664327.2347378854,682185.4937362156,13.0,7.0,13.0,7.0,7.0,8.0,8.0,19.0,11.0,17.0,3.0,5.0,4.0,12.0,-2.0,0.1388888888888889,0,0,0.42340425531914894,263829.78723404254,270921.9858156028,1.297826086956522,3.0652173913043477,17.0,20.0,13.0,10.0,7.0,9.0,59.0,3.206988999999993,1,1,1,16.0,1,0
244,Brentford,EPL,2022,2022/23,38,15,14,9,58,46,59.22704499999998,51.453067,53.13771599999999,49.930727,231,301,59,58.26480000000001,11.306493506493506,9.775204359673024,3.206988999999993,1.2270449999999826,5.453066999999997,-0.7351999999999919,9,2025-09-01T17:43:15.144962,244,Brentford,1148,Brentford FC,2022,Premier League,Brentford FC,49250000.0,6,1,3600000.0,45650000.0,24.36079739904175,3.960993288456544,0.25,0.09375,182.75,32,1,3,0,167.0,98.8,12,7.773977999999985,3.206988999999993,-1.2270449999999826,-5.453066999999997,4.226022000000015,0.7351999999999919,-70,0.7674418604651163,0,0,1,1,0,0,773728.813559322,834745.7627118644,783491.9196495997,845278.796117038,9.0,7.0,7.0,7.0,8.0,6.0,9.0,18.0,15.0,19.0,5.0,17.0,7.0,10.0,6.0,0.15625,0,0,0.5916167664670658,273353.29341317364,294910.17964071856,1.6745762711864407,2.830508474576271,17.0,20.0,12.0,9.0,11.0,16.0,39.0,3.269870999999973,1,0,0,10.0,1,0
244,Brentford,EPL,2023,2023/24,38,10,9,19,56,65,64.291682,60.26065900000001,62.008191,58.73832000000002,286,351,39,52.941500000000005,10.072139303482588,10.337254901960783,3.269870999999973,8.291681999999994,-4.739340999999989,13.941500000000003,16,2025-09-01T17:43:15.144962,244,Brentford,1148,Brentford FC,2023,Premier League,Brentford FC,72350000.0,7,2,10250000.0,62100000.0,24.34126940081766,4.226868593115936,0.2702702702702703,0.1081081081081081,178.45945945945945,37,1,4,0,167.0,114.0,-9,4.031022999999983,3.2698709999999735,-8.291681999999994,4.739340999999989,-13.031022999999983,-13.941500000000005,-65,0.8148148148148148,0,0,0,0,1,0,1592307.6923076923,1855128.2051282052,1172992.8317104727,1366602.759649802,16.0,11.0,12.0,7.0,8.0,7.0,9.0,16.0,12.0,16.0,9.0,10.0,4.0,8.0,-4.0,0.16216216216216217,0,0,0.6826347305389222,371856.2874251497,433233.53293413174,2.923076923076923,4.282051282051282,17.0,17.0,9.0,9.0,1.0,10.0,56.0,2.4491469999999964,1,1,1,,0,0
244,Brentford,EPL,2024,2024/25,38,16,8,14,66,57,67.11979699999999,60.86479799999999,62.552775,60.103628,278,394,56,54.93919999999999,10.869623655913978,12.144886363636363,2.4491469999999964,1.1197969999999913,3.864797999999993,-1.0608000000000075,10,2025-09-01T17:43:15.144962,244,Brentford,1148,Brentford FC,2024,Premier League,Brentford FC,98400000.0,6,1,74500000.0,23900000.0,23.91777891854894,4.220702042283816,0.25,0.125,183.65625,32,1,5,0,173.0,131.0,9,6.254998999999998,2.4491469999999964,-1.1197969999999913,-3.8647979999999933,2.745001000000002,1.0608000000000075,-116,0.7055837563451777,0,0,1,1,0,0,426785.71428571426,1757142.857142857,435026.35640853894,1791070.85651047,9.0,11.0,8.0,10.0,11.0,14.0,15.0,14.0,12.0,11.0,5.0,15.0,1.0,3.0,2.0,0.125,0,0,0.7572254335260116,138150.28901734104,568786.12716763,2.3392857142857144,3.0892857142857144,17.0,18.0,7.0,6.0,8.0,,,,0,0,0,,0,0
220,Brighton,EPL,2017,2017/18,38,9,13,16,34,54,37.2144165,53.083801,31.8862345,50.80029899999998,159,291,40,40.84720000000001,15.56842105263158,11.228490832157968,-18.91406449999998,3.2144164999999987,-0.916199000000006,0.847200000000008,15,2025-09-01T17:43:15.144962,220,Brighton,1237,Brighton & Hove Albion,2017,Premier League,Brighton & Hove Albion,70000000.0,15,3,400000.0,69600000.0,27.281656399726216,3.984012474426166,0.0833333333333333,0.25,183.91666666666663,24,1,2,0,139.0,77.6,-20,-15.869384500000002,-18.91406449999998,-3.2144164999999987,0.9161989999999989,-4.1306154999999976,-0.847200000000008,-132,0.5463917525773195,0,0,0,1,0,0,1740000.0,1750000.0,1703911.1615973674,1713703.754480111,15.0,15.0,14.0,14.0,16.0,12.0,14.0,11.0,4.0,19.0,19.0,20.0,-12.0,-5.0,-11.0,-0.16666666666666669,1,0,0.558273381294964,500719.4244604317,503597.12230215827,1.94,3.475,14.0,19.0,3.0,-2.0,4.0,17.0,36.0,-22.389689999999987,1,0,0,15.0,1,0
